date,season,team,opponent,moneyLine,projectedRuns
2018-04-21,2018,BAL,CLE,175,3.45
2018-04-21,2018,CHC,COL,-129,5.35
2018-04-21,2018,HOU,CWS,-219,6.18
2018-04-21,2018,KC,DET,-101,4.27
2018-04-21,2018,CWS,HOU,189,3.11
2018-04-21,2018,DET,KC,-109,4.43
2018-04-21,2018,SF,LAA,202,3.15
2018-04-21,2018,WSH,LAD,-109,3.91
2018-04-21,2018,MIL,MIA,-195,5.95
2018-04-21,2018,MIA,MIL,175,3.27
2018-04-21,2018,TB,MIN,-121,4.11
2018-04-21,2018,ATL,NYM,148,3.43
2018-04-21,2018,TOR,NYY,146,3.46
2018-04-21,2018,BOS,OAK,-175,4.77
2018-04-21,2018,PIT,PHI,156,3.13
2018-04-21,2018,PHI,PIT,-176,5.1
2018-04-21,2018,ARI,SD,-170,5.04
2018-04-21,2018,TEX,SEA,156,3.32
2018-04-21,2018,LAA,SF,-232,6.64
2018-04-21,2018,CIN,STL,193,2.9
2018-04-21,2018,MIN,TB,111,3.55
2018-04-21,2018,SEA,TEX,-176,5.42
2018-04-21,2018,NYY,TOR,-161,5.24
2018-04-21,2018,LAD,WSH,-101,3.77
2018-04-22,2018,SD,ARI,134,2.99
2018-04-22,2018,CLE,BAL,-270,5.47
2018-04-22,2018,OAK,BOS,119,3.88
2018-04-22,2018,COL,CHC,104,5.15
2018-04-22,2018,STL,CIN,-150,4.5
2018-04-22,2018,BAL,CLE,230,2.27
2018-04-22,2018,CHC,COL,-114,5.59
2018-04-22,2018,HOU,CWS,-190,5.24
2018-04-22,2018,KC,DET,163,3.42
2018-04-22,2018,CWS,HOU,170,2.96
2018-04-22,2018,DET,KC,-183,5.82
2018-04-22,2018,SF,LAA,103,4.43
2018-04-22,2018,WSH,LAD,180,2.86
2018-04-22,2018,MIL,MIA,-190,5.9
2018-04-22,2018,MIA,MIL,170,3.33
2018-04-22,2018,TB,MIN,-119,4.89
2018-04-22,2018,TOR,NYY,216,2.69
2018-04-22,2018,BOS,OAK,-129,4.79
2018-04-22,2018,PIT,PHI,151,3.39
2018-04-22,2018,PHI,PIT,-166,5.3
2018-04-22,2018,ARI,SD,-149,4.19
2018-04-22,2018,TEX,SEA,105,4.88
2018-04-22,2018,LAA,SF,-113,4.77
2018-04-22,2018,CIN,STL,135,3.19
2018-04-22,2018,MIN,TB,109,4.31
2018-04-22,2018,SEA,TEX,-115,5.35
2018-04-22,2018,NYY,TOR,-256,6.11
2018-04-22,2018,LAD,WSH,-210,5.42
2018-04-23,2018,CIN,ATL,108,4.09
2018-04-23,2018,CLE,BAL,-185,5.19
2018-04-23,2018,ATL,CIN,-118,4.6
2018-04-23,2018,BAL,CLE,165,3.02
2018-04-23,2018,SD,COL,179,4.3
2018-04-23,2018,SEA,CWS,-150,5.7
2018-04-23,2018,LAA,HOU,173,3.11
2018-04-23,2018,HOU,LAA,-203,5.69
2018-04-23,2018,MIA,LAD,205,2.62
2018-04-23,2018,LAD,MIA,-245,5.68
2018-04-23,2018,NYY,MIN,-200,5.67
2018-04-23,2018,MIN,NYY,170,3.15
2018-04-23,2018,TEX,OAK,109,4.78
2018-04-23,2018,COL,SD,-199,7.99
2018-04-23,2018,CWS,SEA,135,4.04
2018-04-23,2018,WSH,SF,-111,4.21
2018-04-23,2018,OAK,TEX,-119,5.43
2018-04-23,2018,SF,WSH,101,3.98
2018-04-24,2018,PHI,ARI,-107,3.88
2018-04-24,2018,CIN,ATL,-101,4.27
2018-04-24,2018,TOR,BOS,-115,4.55
2018-04-24,2018,CLE,CHC,-137,5.2
2018-04-24,2018,ATL,CIN,-109,4.43
2018-04-24,2018,CHC,CLE,122,4.05
2018-04-24,2018,SD,COL,140,4.17
2018-04-24,2018,SEA,CWS,-124,5.26
2018-04-24,2018,LAA,HOU,125,3.56
2018-04-24,2018,MIL,KC,-131,5.39
2018-04-24,2018,HOU,LAA,-140,4.67
2018-04-24,2018,MIA,LAD,220,2.34
2018-04-24,2018,LAD,MIA,-260,5.42
2018-04-24,2018,KC,MIL,116,4.4
2018-04-24,2018,NYY,MIN,-154,5.15
2018-04-24,2018,STL,NYM,-195,5.29
2018-04-24,2018,MIN,NYY,139,3.56
2018-04-24,2018,TEX,OAK,-114,5.33
2018-04-24,2018,ARI,PHI,-103,3.81
2018-04-24,2018,COL,SD,-155,6.08
2018-04-24,2018,CWS,SEA,114,4.44
2018-04-24,2018,WSH,SF,-109,4.17
2018-04-24,2018,NYM,STL,175,2.91
2018-04-24,2018,OAK,TEX,104,4.9
2018-04-24,2018,BOS,TOR,105,4.15
2018-04-24,2018,SF,WSH,-101,4.02
2018-04-25,2018,PHI,ARI,-105,3.59
2018-04-25,2018,CIN,ATL,-103,4.82
2018-04-25,2018,TB,BAL,103,4.43
2018-04-25,2018,TOR,BOS,133,3.86
2018-04-25,2018,CLE,CHC,-138,4.35
2018-04-25,2018,ATL,CIN,-107,4.91
2018-04-25,2018,CHC,CLE,123,3.36
2018-04-25,2018,SD,COL,150,3.8
2018-04-25,2018,SEA,CWS,-138,5.51
2018-04-25,2018,PIT,DET,-207,5.06
2018-04-25,2018,PIT,DET,-160,4.92
2018-04-25,2018,LAA,HOU,186,2.97
2018-04-25,2018,MIL,KC,-105,4.35
2018-04-25,2018,HOU,LAA,-216,5.81
2018-04-25,2018,MIA,LAD,330,1.63
2018-04-25,2018,LAD,MIA,-390,5.57
2018-04-25,2018,KC,MIL,-105,4.35
2018-04-25,2018,NYY,MIN,-175,5.73
2018-04-25,2018,STL,NYM,-138,4.93
2018-04-25,2018,MIN,NYY,155,3.53
2018-04-25,2018,TEX,OAK,-107,4.91
2018-04-25,2018,ARI,PHI,-105,3.59
2018-04-25,2018,DET,PIT,177,2.71
2018-04-25,2018,DET,PIT,145,3.27
2018-04-25,2018,COL,SD,-170,5.98
2018-04-25,2018,CWS,SEA,123,4.26
2018-04-25,2018,WSH,SF,-165,4.36
2018-04-25,2018,NYM,STL,123,3.81
2018-04-25,2018,BAL,TB,-113,4.77
2018-04-25,2018,OAK,TEX,-103,4.82
2018-04-25,2018,BOS,TOR,-148,5.37
2018-04-25,2018,SF,WSH,150,2.8
2018-04-26,2018,PHI,ARI,-128,5.05
2018-04-26,2018,CIN,ATL,119,4.11
2018-04-26,2018,TB,BAL,123,3.36
2018-04-26,2018,TOR,BOS,192,2.74
2018-04-26,2018,MIL,CHC,150,3.4
2018-04-26,2018,ATL,CIN,-134,5.15
2018-04-26,2018,SEA,CLE,101,3.73
2018-04-26,2018,KC,CWS,-173,5.7
2018-04-26,2018,PIT,DET,-158,4.59
2018-04-26,2018,CWS,KC,153,3.56
2018-04-26,2018,CHC,MIL,-165,5.29
2018-04-26,2018,NYY,MIN,-215,6.83
2018-04-26,2018,STL,NYM,-105,3.84
2018-04-26,2018,MIN,NYY,185,3.51
2018-04-26,2018,ARI,PHI,118,4.13
2018-04-26,2018,DET,PIT,143,3.09
2018-04-26,2018,CLE,SEA,-111,3.95
2018-04-26,2018,NYM,STL,-105,3.84
2018-04-26,2018,BAL,TB,-138,4.35
2018-04-26,2018,BOS,TOR,-222,5.52
2018-04-27,2018,WSH,ARI,-144,4.13
2018-04-27,2018,PHI,ATL,-166,4.99
2018-04-27,2018,DET,BAL,116,4.4
2018-04-27,2018,TB,BOS,140,3.54
2018-04-27,2018,MIL,CHC,150,3.0
2018-04-27,2018,MIN,CIN,-111,5.0
2018-04-27,2018,SEA,CLE,220,2.5
2018-04-27,2018,MIA,COL,117,3.69
2018-04-27,2018,KC,CWS,-109,4.69
2018-04-27,2018,BAL,DET,-126,5.3
2018-04-27,2018,OAK,HOU,161,3.26
2018-04-27,2018,CWS,KC,-101,4.52
2018-04-27,2018,NYY,LAA,-138,4.64
2018-04-27,2018,SF,LAD,111,3.79
2018-04-27,2018,COL,MIA,-127,4.48
2018-04-27,2018,CHC,MIL,-165,4.67
2018-04-27,2018,CIN,MIN,101,4.73
2018-04-27,2018,SD,NYM,152,2.78
2018-04-27,2018,LAA,NYY,123,3.59
2018-04-27,2018,HOU,OAK,-181,5.48
2018-04-27,2018,ATL,PHI,151,3.19
2018-04-27,2018,STL,PIT,-124,4.71
2018-04-27,2018,NYM,SD,-167,4.38
2018-04-27,2018,CLE,SEA,-260,5.78
2018-04-27,2018,LAD,SF,-121,4.38
2018-04-27,2018,PIT,STL,114,3.97
2018-04-27,2018,BOS,TB,-155,5.17
2018-04-27,2018,TOR,TEX,-147,5.36
2018-04-27,2018,TEX,TOR,132,3.88
2018-04-27,2018,ARI,WSH,129,3.06
2018-04-28,2018,WSH,ARI,116,3.7
2018-04-28,2018,PHI,ATL,-119,4.62
2018-04-28,2018,DET,BAL,125,4.0
2018-04-28,2018,TB,BOS,185,3.16
2018-04-28,2018,MIL,CHC,153,2.77
2018-04-28,2018,MIN,CIN,-148,6.27
2018-04-28,2018,SEA,CLE,200,2.5
2018-04-28,2018,MIA,COL,105,3.9
2018-04-28,2018,KC,CWS,-132,5.41
2018-04-28,2018,KC,CWS,-148,5.97
2018-04-28,2018,BAL,DET,-140,5.25
2018-04-28,2018,OAK,HOU,193,3.07
2018-04-28,2018,CWS,KC,117,4.38
2018-04-28,2018,CWS,KC,133,4.29
2018-04-28,2018,NYY,LAA,-108,3.89
2018-04-28,2018,SF,LAD,150,3.2
2018-04-28,2018,SF,LAD,100,3.25
2018-04-28,2018,COL,MIA,-115,4.28
2018-04-28,2018,CHC,MIL,-168,4.39
2018-04-28,2018,CIN,MIN,133,4.51
2018-04-28,2018,SD,NYM,-143,4.12
2018-04-28,2018,LAA,NYY,-102,3.79
2018-04-28,2018,HOU,OAK,-223,6.21
2018-04-28,2018,ATL,PHI,109,4.07
2018-04-28,2018,STL,PIT,-128,4.77
2018-04-28,2018,NYM,SD,128,3.07
2018-04-28,2018,CLE,SEA,-230,5.23
2018-04-28,2018,LAD,SF,-165,4.98
2018-04-28,2018,LAD,SF,-110,3.4
2018-04-28,2018,PIT,STL,118,3.9
2018-04-28,2018,BOS,TB,-215,6.14
2018-04-28,2018,TOR,TEX,-153,5.44
2018-04-28,2018,TEX,TOR,138,3.78
2018-04-28,2018,ARI,WSH,-131,4.54
2018-04-29,2018,WSH,ARI,-118,3.79
2018-04-29,2018,PHI,ATL,-111,4.47
2018-04-29,2018,DET,BAL,145,3.47
2018-04-29,2018,TB,BOS,185,2.98
2018-04-29,2018,MIL,CHC,137,3.59
2018-04-29,2018,MIN,CIN,-190,5.9
2018-04-29,2018,SEA,CLE,-101,4.27
2018-04-29,2018,MIA,COL,101,3.73
2018-04-29,2018,KC,CWS,-115,5.08
2018-04-29,2018,BAL,DET,-160,5.23
2018-04-29,2018,OAK,HOU,175,2.91
2018-04-29,2018,CWS,KC,105,4.63
2018-04-29,2018,NYY,LAA,114,4.21
2018-04-29,2018,SF,LAD,127,3.52
2018-04-29,2018,COL,MIA,-111,3.95
2018-04-29,2018,CHC,MIL,-152,5.13
2018-04-29,2018,CIN,MIN,170,3.33
2018-04-29,2018,SD,NYM,125,3.78
2018-04-29,2018,LAA,NYY,-124,4.98
2018-04-29,2018,HOU,OAK,-205,5.38
2018-04-29,2018,ATL,PHI,101,4.23
2018-04-29,2018,STL,PIT,-121,4.38
2018-04-29,2018,NYM,SD,-140,4.96
2018-04-29,2018,CLE,SEA,-109,4.43
2018-04-29,2018,LAD,SF,-142,4.69
2018-04-29,2018,PIT,STL,111,3.79
2018-04-29,2018,BOS,TB,-215,5.8
2018-04-29,2018,TOR,TEX,-245,6.39
2018-04-29,2018,TEX,TOR,205,2.95
2018-04-29,2018,ARI,WSH,108,3.37
2018-04-30,2018,LAD,ARI,131,3.46
2018-04-30,2018,KC,BOS,200,2.83
2018-04-30,2018,COL,CHC,170,3.7
2018-04-30,2018,MIL,CIN,-119,5.16
2018-04-30,2018,TEX,CLE,166,3.01
2018-04-30,2018,CHC,COL,-200,6.67
2018-04-30,2018,TB,DET,-134,4.87
2018-04-30,2018,NYY,HOU,157,3.31
2018-04-30,2018,BOS,KC,-240,6.0
2018-04-30,2018,ARI,LAD,-146,4.75
2018-04-30,2018,PHI,MIA,-153,4.54
2018-04-30,2018,CIN,MIL,109,4.55
2018-04-30,2018,TOR,MIN,108,4.81
2018-04-30,2018,HOU,NYY,-177,5.43
2018-04-30,2018,MIA,PHI,138,3.15
2018-04-30,2018,WSH,PIT,-116,4.3
2018-04-30,2018,SF,SD,-170,4.72
2018-04-30,2018,SD,SF,150,3.0
2018-04-30,2018,DET,TB,119,3.88
2018-04-30,2018,CLE,TEX,-186,5.2
2018-04-30,2018,MIN,TOR,-118,5.41
2018-04-30,2018,PIT,WSH,106,3.88
2018-05-01,2018,LAD,ARI,-205,5.04
2018-05-01,2018,NYM,ATL,-183,4.53
2018-05-01,2018,LAA,BAL,-190,5.57
2018-05-01,2018,KC,BOS,275,2.27
2018-05-01,2018,COL,CHC,138,4.41
2018-05-01,2018,MIL,CIN,-119,5.16
2018-05-01,2018,TEX,CLE,175,3.45
2018-05-01,2018,CHC,COL,-153,6.35
2018-05-01,2018,STL,CWS,-240,6.71
2018-05-01,2018,TB,DET,-163,5.27
2018-05-01,2018,NYY,HOU,150,3.4
2018-05-01,2018,BOS,KC,-325,6.5
2018-05-01,2018,BAL,LAA,170,3.15
2018-05-01,2018,ARI,LAD,175,2.73
2018-05-01,2018,PHI,MIA,-108,4.67
2018-05-01,2018,CIN,MIL,109,4.55
2018-05-01,2018,TOR,MIN,117,4.15
2018-05-01,2018,ATL,NYM,163,2.66
2018-05-01,2018,HOU,NYY,-170,5.35
2018-05-01,2018,SEA,OAK,-115,4.81
2018-05-01,2018,MIA,PHI,-102,4.54
2018-05-01,2018,WSH,PIT,-235,5.26
2018-05-01,2018,SF,SD,-144,4.43
2018-05-01,2018,OAK,SEA,105,4.39
2018-05-01,2018,SD,SF,129,3.28
2018-05-01,2018,CWS,STL,200,3.17
2018-05-01,2018,DET,TB,148,3.43
2018-05-01,2018,CLE,TEX,-195,6.28
2018-05-01,2018,MIN,TOR,-127,5.04
2018-05-01,2018,PIT,WSH,205,2.46
2018-05-02,2018,LAD,ARI,-102,3.79
2018-05-02,2018,NYM,ATL,-151,4.51
2018-05-02,2018,LAA,BAL,-152,4.52
2018-05-02,2018,KC,BOS,160,4.23
2018-05-02,2018,COL,CHC,195,3.56
2018-05-02,2018,MIL,CIN,-111,5.0
2018-05-02,2018,TEX,CLE,252,2.56
2018-05-02,2018,CHC,COL,-225,7.27
2018-05-02,2018,STL,CWS,-260,6.86
2018-05-02,2018,TB,DET,-128,4.49
2018-05-02,2018,NYY,HOU,-129,4.79
2018-05-02,2018,BOS,KC,-180,7.07
2018-05-02,2018,BAL,LAA,137,3.16
2018-05-02,2018,ARI,LAD,-108,3.89
2018-05-02,2018,PHI,MIA,-177,4.47
2018-05-02,2018,CIN,MIL,101,4.73
2018-05-02,2018,TOR,MIN,-108,4.67
2018-05-02,2018,ATL,NYM,136,3.18
2018-05-02,2018,HOU,NYY,119,3.88
2018-05-02,2018,SEA,OAK,-172,5.06
2018-05-02,2018,MIA,PHI,157,2.72
2018-05-02,2018,WSH,PIT,-190,4.91
2018-05-02,2018,SF,SD,-118,4.33
2018-05-02,2018,OAK,SEA,152,3.17
2018-05-02,2018,SD,SF,108,3.85
2018-05-02,2018,CWS,STL,220,2.97
2018-05-02,2018,DET,TB,118,3.67
2018-05-02,2018,CLE,TEX,-302,6.76
2018-05-02,2018,MIN,TOR,-102,4.54
2018-05-02,2018,PIT,WSH,170,2.78
2018-05-03,2018,LAD,ARI,143,2.88
2018-05-03,2018,NYM,ATL,-115,5.08
2018-05-03,2018,LAA,BAL,-175,6.36
2018-05-03,2018,TEX,BOS,137,3.8
2018-05-03,2018,TOR,CLE,160,3.46
2018-05-03,2018,TOR,CLE,135,4.26
2018-05-03,2018,MIN,CWS,-126,5.02
2018-05-03,2018,KC,DET,-138,5.51
2018-05-03,2018,NYY,HOU,105,3.9
2018-05-03,2018,DET,KC,123,4.26
2018-05-03,2018,BAL,LAA,155,3.92
2018-05-03,2018,ARI,LAD,-158,4.29
2018-05-03,2018,CWS,MIN,116,4.17
2018-05-03,2018,ATL,NYM,105,4.63
2018-05-03,2018,HOU,NYY,-115,4.28
2018-05-03,2018,SEA,OAK,105,4.15
2018-05-03,2018,WSH,PIT,-136,5.47
2018-05-03,2018,OAK,SEA,-115,4.55
2018-05-03,2018,BOS,TEX,-152,5.43
2018-05-03,2018,CLE,TOR,-180,5.79
2018-05-03,2018,CLE,TOR,-150,6.0
2018-05-03,2018,PIT,WSH,121,4.3
2018-05-04,2018,HOU,ARI,-190,5.57
2018-05-04,2018,SF,ATL,135,3.83
2018-05-04,2018,OAK,BAL,-188,6.2
2018-05-04,2018,TEX,BOS,152,3.57
2018-05-04,2018,STL,CHC,-111,4.21
2018-05-04,2018,MIA,CIN,-103,4.57
2018-05-04,2018,NYY,CLE,-210,7.45
2018-05-04,2018,NYM,COL,-121,4.65
2018-05-04,2018,MIN,CWS,-162,5.56
2018-05-04,2018,KC,DET,-145,5.33
2018-05-04,2018,ARI,HOU,170,3.15
2018-05-04,2018,DET,KC,130,3.91
2018-05-04,2018,SEA,LAA,107,4.11
2018-05-04,2018,SD,LAD,116,3.7
2018-05-04,2018,CIN,MIA,-107,4.65
2018-05-04,2018,PIT,MIL,104,4.17
2018-05-04,2018,CWS,MIN,147,3.64
2018-05-04,2018,COL,NYM,111,4.03
2018-05-04,2018,CLE,NYY,180,3.93
2018-05-04,2018,BAL,OAK,168,3.54
2018-05-04,2018,WSH,PHI,-128,5.05
2018-05-04,2018,MIL,PIT,-114,4.53
2018-05-04,2018,LAD,SD,-126,4.46
2018-05-04,2018,LAA,SEA,-117,4.58
2018-05-04,2018,ATL,SF,-150,5.4
2018-05-04,2018,CHC,STL,101,3.98
2018-05-04,2018,TOR,TB,-157,4.89
2018-05-04,2018,BOS,TEX,-172,5.69
2018-05-04,2018,TB,TOR,142,3.31
2018-05-04,2018,PHI,WSH,118,4.13
2018-05-05,2018,HOU,ARI,-127,4.2
2018-05-05,2018,SF,ATL,117,4.15
2018-05-05,2018,OAK,BAL,-145,5.33
2018-05-05,2018,TEX,BOS,138,3.78
2018-05-05,2018,STL,CHC,-127,4.76
2018-05-05,2018,MIA,CIN,114,3.97
2018-05-05,2018,NYY,CLE,-105,4.61
2018-05-05,2018,NYM,COL,-122,4.67
2018-05-05,2018,MIN,CWS,-123,5.24
2018-05-05,2018,KC,DET,-165,5.92
2018-05-05,2018,ARI,HOU,117,3.46
2018-05-05,2018,DET,KC,150,3.8
2018-05-05,2018,SEA,LAA,-101,4.27
2018-05-05,2018,SD,LAD,195,3.05
2018-05-05,2018,CIN,MIA,-124,4.71
2018-05-05,2018,PIT,MIL,-109,4.43
2018-05-05,2018,CWS,MIN,113,4.46
2018-05-05,2018,COL,NYM,112,4.01
2018-05-05,2018,CLE,NYY,-105,4.61
2018-05-05,2018,BAL,OAK,130,3.91
2018-05-05,2018,WSH,PHI,-140,4.96
2018-05-05,2018,MIL,PIT,-101,4.27
2018-05-05,2018,LAD,SD,-225,6.23
2018-05-05,2018,LAA,SEA,-109,4.43
2018-05-05,2018,ATL,SF,-127,5.04
2018-05-05,2018,CHC,STL,117,3.92
2018-05-05,2018,TOR,TB,-101,4.02
2018-05-05,2018,BOS,TEX,-153,5.44
2018-05-05,2018,TB,TOR,-109,4.17
2018-05-05,2018,PHI,WSH,125,3.78
2018-05-06,2018,HOU,ARI,-219,5.49
2018-05-06,2018,SF,ATL,130,3.91
2018-05-06,2018,OAK,BAL,-170,5.35
2018-05-06,2018,TEX,BOS,200,2.83
2018-05-06,2018,STL,CHC,100,4.25
2018-05-06,2018,MIA,CIN,119,4.57
2018-05-06,2018,NYY,CLE,-127,4.76
2018-05-06,2018,NYM,COL,-215,4.44
2018-05-06,2018,MIN,CWS,-157,5.5
2018-05-06,2018,KC,DET,-142,4.99
2018-05-06,2018,ARI,HOU,189,2.77
2018-05-06,2018,DET,KC,127,3.74
2018-05-06,2018,SEA,LAA,117,3.92
2018-05-06,2018,SD,LAD,130,4.13
2018-05-06,2018,CIN,MIA,-134,5.73
2018-05-06,2018,PIT,MIL,116,4.17
2018-05-06,2018,CWS,MIN,142,3.72
2018-05-06,2018,COL,NYM,185,2.28
2018-05-06,2018,CLE,NYY,117,3.92
2018-05-06,2018,BAL,OAK,150,3.4
2018-05-06,2018,WSH,PHI,-222,4.83
2018-05-06,2018,MIL,PIT,-126,5.02
2018-05-06,2018,LAD,SD,-145,5.62
2018-05-06,2018,LAA,SEA,-132,4.84
2018-05-06,2018,ATL,SF,-145,5.33
2018-05-06,2018,CHC,STL,-110,4.45
2018-05-06,2018,TOR,TB,120,3.64
2018-05-06,2018,BOS,TEX,-240,6.0
2018-05-06,2018,TB,TOR,-135,4.6
2018-05-06,2018,PHI,WSH,192,2.4
2018-05-07,2018,MIA,CHC,185,2.81
2018-05-07,2018,NYM,CIN,-105,4.87
2018-05-07,2018,TEX,DET,189,3.29
2018-05-07,2018,OAK,HOU,120,3.86
2018-05-07,2018,CHC,MIA,-215,5.46
2018-05-07,2018,STL,MIN,-114,4.53
2018-05-07,2018,CIN,NYM,-105,4.87
2018-05-07,2018,HOU,OAK,-135,4.88
2018-05-07,2018,SF,PHI,-122,4.95
2018-05-07,2018,WSH,SD,-177,4.47
2018-05-07,2018,PHI,SF,112,4.25
2018-05-07,2018,MIN,STL,104,4.17
2018-05-07,2018,DET,TEX,-219,6.52
2018-05-07,2018,SD,WSH,157,2.72
2018-05-08,2018,LAD,ARI,-118,3.79
2018-05-08,2018,TB,ATL,-129,4.22
2018-05-08,2018,KC,BAL,143,3.5
2018-05-08,2018,NYY,BOS,-240,6.0
2018-05-08,2018,MIA,CHC,147,3.85
2018-05-08,2018,NYM,CIN,137,4.01
2018-05-08,2018,MIL,CLE,137,3.38
2018-05-08,2018,LAA,COL,111,4.98
2018-05-08,2018,PIT,CWS,-146,5.64
2018-05-08,2018,TEX,DET,-174,6.03
2018-05-08,2018,OAK,HOU,140,3.33
2018-05-08,2018,BAL,KC,-158,5.21
2018-05-08,2018,COL,LAA,-121,5.75
2018-05-08,2018,ARI,LAD,108,3.37
2018-05-08,2018,CHC,MIA,-162,5.87
2018-05-08,2018,CLE,MIL,-152,4.83
2018-05-08,2018,STL,MIN,-175,5.09
2018-05-08,2018,CIN,NYM,-152,5.73
2018-05-08,2018,BOS,NYY,200,2.83
2018-05-08,2018,HOU,OAK,-155,4.86
2018-05-08,2018,SF,PHI,155,3.33
2018-05-08,2018,CWS,PIT,131,4.11
2018-05-08,2018,WSH,SD,-116,4.56
2018-05-08,2018,TOR,SEA,110,3.81
2018-05-08,2018,PHI,SF,-175,5.41
2018-05-08,2018,MIN,STL,155,3.14
2018-05-08,2018,ATL,TB,119,3.42
2018-05-08,2018,DET,TEX,154,3.74
2018-05-08,2018,SEA,TOR,-120,4.36
2018-05-08,2018,SD,WSH,106,4.13
2018-05-09,2018,LAD,ARI,-121,3.83
2018-05-09,2018,TB,ATL,-106,4.37
2018-05-09,2018,KC,BAL,104,4.9
2018-05-09,2018,NYY,BOS,-141,4.97
2018-05-09,2018,MIA,CHC,204,3.78
2018-05-09,2018,NYM,CIN,-105,5.12
2018-05-09,2018,MIL,CLE,145,3.27
2018-05-09,2018,LAA,COL,123,5.38
2018-05-09,2018,PIT,CWS,-109,5.22
2018-05-09,2018,TEX,DET,-175,5.73
2018-05-09,2018,OAK,HOU,156,2.93
2018-05-09,2018,BAL,KC,-114,5.33
2018-05-09,2018,COL,LAA,-138,6.96
2018-05-09,2018,ARI,LAD,111,3.32
2018-05-09,2018,CHC,MIA,-244,8.16
2018-05-09,2018,CLE,MIL,-160,4.92
2018-05-09,2018,CIN,NYM,-105,5.12
2018-05-09,2018,BOS,NYY,126,3.76
2018-05-09,2018,HOU,OAK,-176,4.78
2018-05-09,2018,SF,PHI,101,4.23
2018-05-09,2018,CWS,PIT,-101,5.02
2018-05-09,2018,WSH,SD,-131,3.97
2018-05-09,2018,TOR,SEA,-111,5.0
2018-05-09,2018,PHI,SF,-111,4.47
2018-05-09,2018,ATL,TB,-104,4.33
2018-05-09,2018,DET,TEX,155,3.53
2018-05-09,2018,SEA,TOR,101,4.73
2018-05-09,2018,SD,WSH,116,3.24
2018-05-10,2018,WSH,ARI,132,3.45
2018-05-10,2018,MIA,ATL,-105,3.84
2018-05-10,2018,KC,BAL,-105,5.38
2018-05-10,2018,NYY,BOS,-122,4.95
2018-05-10,2018,LAD,CIN,-192,4.6
2018-05-10,2018,MIL,COL,131,4.98
2018-05-10,2018,BAL,KC,-105,5.38
2018-05-10,2018,MIN,LAA,146,3.05
2018-05-10,2018,CIN,LAD,172,2.57
2018-05-10,2018,ATL,MIA,-105,3.84
2018-05-10,2018,COL,MIL,-146,6.83
2018-05-10,2018,LAA,MIN,-161,4.63
2018-05-10,2018,BOS,NYY,112,4.25
2018-05-10,2018,SF,PHI,155,3.73
2018-05-10,2018,STL,SD,-155,4.56
2018-05-10,2018,TOR,SEA,-158,5.51
2018-05-10,2018,PHI,SF,-175,6.05
2018-05-10,2018,SD,STL,140,3.13
2018-05-10,2018,SEA,TOR,143,3.7
2018-05-10,2018,ARI,WSH,-147,4.76
2018-05-11,2018,WSH,ARI,-195,5.29
2018-05-11,2018,MIA,ATL,123,4.04
2018-05-11,2018,TB,BAL,118,4.13
2018-05-11,2018,TOR,BOS,170,2.96
2018-05-11,2018,CWS,CHC,204,2.63
2018-05-11,2018,LAD,CIN,-200,5.67
2018-05-11,2018,KC,CLE,200,2.83
2018-05-11,2018,MIL,COL,101,5.47
2018-05-11,2018,CHC,CWS,-244,5.67
2018-05-11,2018,TEX,HOU,232,2.56
2018-05-11,2018,CLE,KC,-240,6.0
2018-05-11,2018,MIN,LAA,176,2.9
2018-05-11,2018,CIN,LAD,170,3.15
2018-05-11,2018,ATL,MIA,-138,5.22
2018-05-11,2018,COL,MIL,-111,5.79
2018-05-11,2018,LAA,MIN,-206,5.39
2018-05-11,2018,PHI,NYM,-163,5.27
2018-05-11,2018,OAK,NYY,167,3.56
2018-05-11,2018,NYY,OAK,-187,6.19
2018-05-11,2018,NYM,PHI,148,3.43
2018-05-11,2018,SF,PIT,109,3.59
2018-05-11,2018,STL,SD,-145,4.44
2018-05-11,2018,PIT,SF,-119,4.08
2018-05-11,2018,SD,STL,130,3.26
2018-05-11,2018,BAL,TB,-133,5.14
2018-05-11,2018,HOU,TEX,-272,6.22
2018-05-11,2018,BOS,TOR,-190,5.24
2018-05-11,2018,ARI,WSH,175,2.91
2018-05-12,2018,WSH,ARI,-180,5.14
2018-05-12,2018,MIA,ATL,122,3.6
2018-05-12,2018,TB,BAL,-128,5.33
2018-05-12,2018,TB,BAL,111,4.5
2018-05-12,2018,TOR,BOS,129,4.15
2018-05-12,2018,CWS,CHC,218,2.36
2018-05-12,2018,LAD,CIN,-177,5.43
2018-05-12,2018,KC,CLE,170,3.15
2018-05-12,2018,MIL,COL,111,5.21
2018-05-12,2018,CHC,CWS,-258,5.41
2018-05-12,2018,SEA,DET,-155,5.47
2018-05-12,2018,SEA,DET,-115,4.55
2018-05-12,2018,TEX,HOU,195,2.88
2018-05-12,2018,CLE,KC,-200,5.67
2018-05-12,2018,MIN,LAA,106,4.13
2018-05-12,2018,CIN,LAD,157,3.31
2018-05-12,2018,ATL,MIA,-137,4.62
2018-05-12,2018,COL,MIL,-121,6.02
2018-05-12,2018,LAA,MIN,-116,4.56
2018-05-12,2018,OAK,NYY,170,3.33
2018-05-12,2018,NYY,OAK,-190,5.9
2018-05-12,2018,SF,PIT,110,4.05
2018-05-12,2018,STL,SD,-117,4.04
2018-05-12,2018,DET,SEA,140,3.75
