date,season,team,opponent,is_home,team_score,opp_score,target_win
2019-03-31,2019,TOR,DET,1,3,4,0
2019-04-01,2019,ATL,CHN,1,8,0,1
2019-04-01,2019,CIN,MIL,1,3,4,0
2019-04-01,2019,LAN,SFN,1,2,4,0
2019-04-01,2019,MIA,NYN,1,3,7,0
2019-04-01,2019,PIT,SLN,1,5,6,0
2019-04-01,2019,SDN,ARI,1,3,10,0
2019-04-01,2019,CLE,CHA,1,5,3,1
2019-04-01,2019,NYA,DET,1,3,1,1
2019-04-01,2019,OAK,BOS,1,7,0,1
2019-04-01,2019,SEA,ANA,1,6,3,1
2019-04-01,2019,TBA,COL,1,7,1,1
2019-04-01,2019,TEX,HOU,1,1,2,0
2019-04-01,2019,TOR,BAL,1,5,6,0
2019-04-02,2019,CIN,MIL,1,3,4,0
2019-04-02,2019,LAN,SFN,1,6,5,1
2019-04-02,2019,MIA,NYN,1,5,6,0
2019-04-02,2019,SDN,ARI,1,5,8,0
2019-04-02,2019,WAS,PHI,1,2,8,0
2019-04-02,2019,KCA,MIN,1,4,5,0
2019-04-02,2019,NYA,DET,1,1,3,0
2019-04-02,2019,OAK,BOS,1,1,0,1
2019-04-02,2019,SEA,ANA,1,2,1,1
2019-04-02,2019,TBA,COL,1,4,0,1
2019-04-02,2019,TEX,HOU,1,6,4,1
2019-04-02,2019,TOR,BAL,1,1,2,0
2019-04-03,2019,ATL,CHN,1,6,4,1
2019-04-03,2019,CIN,MIL,1,0,1,0
2019-04-03,2019,LAN,SFN,1,5,3,1
2019-04-03,2019,MIA,NYN,1,4,6,0
2019-04-03,2019,PIT,SLN,1,4,5,0
2019-04-03,2019,SDN,ARI,1,4,1,1
2019-04-03,2019,WAS,PHI,1,9,8,1
2019-04-03,2019,CLE,CHA,1,3,8,0
2019-04-03,2019,KCA,MIN,1,6,7,0
2019-04-03,2019,NYA,DET,1,1,2,0
2019-04-03,2019,OAK,BOS,1,3,6,0
2019-04-03,2019,TBA,COL,1,0,1,0
2019-04-03,2019,TEX,HOU,1,4,0,1
2019-04-03,2019,TOR,BAL,1,5,3,1
2019-04-04,2019,ATL,CHN,1,9,4,1
2019-04-04,2019,NYN,WAS,1,0,4,0
2019-04-04,2019,PIT,CIN,1,2,0,1
2019-04-04,2019,ANA,TEX,1,4,11,0
2019-04-04,2019,BAL,NYA,1,4,8,0
2019-04-04,2019,CLE,TOR,1,4,1,1
2019-04-04,2019,DET,KCA,1,5,4,1
2019-04-04,2019,OAK,BOS,1,7,3,1
2019-04-05,2019,ARI,BOS,1,15,8,1
2019-04-05,2019,ATL,MIA,1,4,0,1
2019-04-05,2019,COL,LAN,1,6,10,0
2019-04-05,2019,MIL,CHN,1,13,10,1
2019-04-05,2019,PHI,MIN,1,10,4,1
2019-04-05,2019,PIT,CIN,1,2,0,1
2019-04-05,2019,SFN,TBA,1,2,5,0
2019-04-05,2019,SLN,SDN,1,3,5,0
2019-04-05,2019,ANA,TEX,1,3,1,1
2019-04-05,2019,CHA,SEA,1,10,8,1
2019-04-05,2019,CLE,TOR,1,3,2,1
2019-04-05,2019,HOU,OAK,1,3,2,1
2019-04-06,2019,ARI,BOS,1,5,4,1
2019-04-06,2019,ATL,MIA,1,2,4,0
2019-04-06,2019,COL,LAN,1,2,7,0
2019-04-06,2019,MIL,CHN,1,8,14,0
2019-04-06,2019,NYN,WAS,1,6,5,1
2019-04-06,2019,PHI,MIN,1,2,6,0
2019-04-06,2019,PIT,CIN,1,6,5,1
2019-04-06,2019,SFN,TBA,1,6,4,1
2019-04-06,2019,SLN,SDN,1,4,6,0
2019-04-06,2019,ANA,TEX,1,5,1,1
2019-04-06,2019,BAL,NYA,1,4,6,0
2019-04-06,2019,CHA,SEA,1,2,9,0
2019-04-06,2019,CLE,TOR,1,7,2,1
2019-04-06,2019,DET,KCA,1,7,4,1
2019-04-06,2019,HOU,OAK,1,6,0,1
2019-04-07,2019,ARI,BOS,1,0,1,0
2019-04-07,2019,ATL,MIA,1,4,3,1
2019-04-07,2019,COL,LAN,1,6,12,0
2019-04-07,2019,MIL,CHN,1,4,2,1
2019-04-07,2019,NYN,WAS,1,9,12,0
2019-04-07,2019,PHI,MIN,1,2,1,1
2019-04-07,2019,PIT,CIN,1,7,5,1
2019-04-07,2019,SFN,TBA,1,0,3,0
2019-04-07,2019,SLN,SDN,1,4,1,1
2019-04-07,2019,ANA,TEX,1,7,2,1
2019-04-07,2019,BAL,NYA,1,3,15,0
2019-04-07,2019,CHA,SEA,1,5,12,0
2019-04-07,2019,CLE,TOR,1,3,1,1
2019-04-07,2019,DET,KCA,1,3,1,1
2019-04-07,2019,HOU,OAK,1,9,8,1
2019-04-08,2019,CHN,PIT,1,10,0,1
2019-04-08,2019,COL,ATL,1,6,8,0
2019-04-08,2019,PHI,WAS,1,4,3,1
2019-04-08,2019,SFN,SDN,1,5,6,0
2019-04-08,2019,SLN,LAN,1,4,3,1
2019-04-08,2019,ANA,MIL,1,5,2,1
2019-04-08,2019,BAL,OAK,1,12,4,1
2019-04-08,2019,CHA,TBA,1,1,5,0
2019-04-08,2019,HOU,NYA,1,4,3,1
2019-04-08,2019,KCA,SEA,1,5,13,0
2019-04-09,2019,ARI,TEX,1,5,4,1
2019-04-09,2019,CIN,MIA,1,14,0,1
2019-04-09,2019,COL,ATL,1,1,7,0
2019-04-09,2019,NYN,MIN,1,8,14,0
2019-04-09,2019,PHI,WAS,1,6,10,0
2019-04-09,2019,SFN,SDN,1,7,2,1
2019-04-09,2019,SLN,LAN,1,4,0,1
2019-04-09,2019,ANA,MIL,1,11,8,1
2019-04-09,2019,BAL,OAK,1,2,13,0
2019-04-09,2019,BOS,TOR,1,5,7,0
2019-04-09,2019,CHA,TBA,1,5,10,0
2019-04-09,2019,DET,CLE,1,2,8,0
2019-04-09,2019,HOU,NYA,1,6,3,1
2019-04-09,2019,KCA,SEA,1,3,6,0
2019-04-10,2019,ARI,TEX,1,2,5,0
2019-04-10,2019,CHN,PIT,1,2,5,0
2019-04-10,2019,CIN,MIA,1,2,1,1
2019-04-10,2019,NYN,MIN,1,9,6,1
2019-04-10,2019,PHI,WAS,1,1,15,0
2019-04-10,2019,SFN,SDN,1,1,3,0
2019-04-10,2019,SLN,LAN,1,7,2,1
2019-04-10,2019,ANA,MIL,1,4,2,1
2019-04-10,2019,BAL,OAK,1,3,10,0
2019-04-10,2019,CHA,TBA,1,1,9,0
2019-04-10,2019,DET,CLE,1,4,1,1
2019-04-10,2019,HOU,NYA,1,8,6,1
2019-04-10,2019,KCA,SEA,1,5,6,0
2019-04-11,2019,ARI,SDN,1,6,7,0
2019-04-11,2019,ATL,NYN,1,3,6,0
2019-04-11,2019,CHN,PIT,1,2,0,1
2019-04-11,2019,CIN,MIA,1,5,0,1
2019-04-11,2019,SFN,COL,1,1,0,1
2019-04-11,2019,SLN,LAN,1,11,7,1
2019-04-11,2019,BAL,OAK,1,5,8,0
2019-04-11,2019,BOS,TOR,1,7,6,1
2019-04-11,2019,DET,CLE,1,0,4,0
2019-04-11,2019,KCA,SEA,1,6,7,0
2019-04-12,2019,ARI,SDN,1,1,2,0
2019-04-12,2019,ATL,NYN,1,2,6,0
2019-04-12,2019,CHN,ANA,1,5,1,1
2019-04-12,2019,LAN,MIL,1,5,8,0
2019-04-12,2019,MIA,PHI,1,1,9,0
2019-04-12,2019,SFN,COL,1,3,2,1
2019-04-12,2019,WAS,PIT,1,3,6,0
2019-04-12,2019,BOS,BAL,1,6,4,1
2019-04-12,2019,KCA,CLE,1,8,1,1
2019-04-12,2019,NYA,CHA,1,6,9,0
2019-04-12,2019,SEA,HOU,1,6,10,0
2019-04-12,2019,TEX,OAK,1,6,8,0
2019-04-12,2019,TOR,TBA,1,7,11,0
2019-04-13,2019,ARI,SDN,1,4,5,0
2019-04-13,2019,ATL,NYN,1,11,7,1
2019-04-13,2019,CHN,ANA,1,5,6,0
2019-04-13,2019,CIN,SLN,1,5,2,1
2019-04-13,2019,LAN,MIL,1,1,4,0
2019-04-13,2019,MIA,PHI,1,10,3,1
2019-04-13,2019,SFN,COL,1,5,2,1
2019-04-13,2019,WAS,PIT,1,3,2,1
2019-04-13,2019,BOS,BAL,1,5,9,0
2019-04-13,2019,KCA,CLE,1,3,0,1
2019-04-13,2019,MIN,DET,1,4,3,1
2019-04-13,2019,NYA,CHA,1,4,0,1
2019-04-13,2019,SEA,HOU,1,1,3,0
2019-04-13,2019,TOR,TBA,1,3,1,1
2019-04-14,2019,ARI,SDN,1,8,4,1
2019-04-14,2019,ATL,NYN,1,7,3,1
2019-04-14,2019,CIN,SLN,1,5,9,0
2019-04-14,2019,LAN,MIL,1,7,1,1
2019-04-14,2019,MIA,PHI,1,1,3,0
2019-04-14,2019,SFN,COL,1,0,4,0
2019-04-14,2019,WAS,PIT,1,3,4,0
2019-04-14,2019,BOS,BAL,1,4,0,1
2019-04-14,2019,KCA,CLE,1,9,8,1
2019-04-14,2019,MIN,DET,1,6,4,1
2019-04-14,2019,NYA,CHA,1,2,5,0
2019-04-14,2019,SEA,HOU,1,2,3,0
2019-04-14,2019,TEX,OAK,1,8,7,1
2019-04-14,2019,TOR,TBA,1,4,8,0
2019-04-15,2019,LAN,CIN,1,4,3,1
2019-04-15,2019,MIA,CHN,1,2,7,0
2019-04-15,2019,MIL,SLN,1,10,7,1
2019-04-15,2019,PHI,NYN,1,6,7,0
2019-04-15,2019,SDN,COL,1,2,5,0
2019-04-15,2019,BOS,BAL,1,1,8,0
2019-04-15,2019,CHA,KCA,1,5,4,1
2019-04-15,2019,MIN,TOR,1,3,5,0
2019-04-15,2019,SEA,CLE,1,4,6,0
2019-04-15,2019,TEX,ANA,1,12,7,1
2019-04-16,2019,ATL,ARI,1,6,9,0
2019-04-16,2019,LAN,CIN,1,6,1,1
2019-04-16,2019,MIA,CHN,1,0,4,0
2019-04-16,2019,MIL,SLN,1,8,4,1
2019-04-16,2019,PHI,NYN,1,14,3,1
2019-04-16,2019,SDN,COL,1,2,8,0
2019-04-16,2019,WAS,SFN,1,3,7,0
2019-04-16,2019,CHA,KCA,1,5,1,1
2019-04-16,2019,DET,PIT,1,3,5,0
2019-04-16,2019,MIN,TOR,1,5,6,0
2019-04-16,2019,NYA,BOS,1,8,0,1
2019-04-16,2019,OAK,HOU,1,1,9,0
2019-04-16,2019,SEA,CLE,1,2,4,0
2019-04-16,2019,TBA,BAL,1,4,2,1
2019-04-16,2019,TEX,ANA,1,5,0,1
2019-04-17,2019,ATL,ARI,1,2,3,0
2019-04-17,2019,LAN,CIN,1,3,2,1
2019-04-17,2019,MIA,CHN,1,0,6,0
2019-04-17,2019,MIL,SLN,1,3,6,0
2019-04-17,2019,PHI,NYN,1,3,2,1
2019-04-17,2019,WAS,SFN,1,9,6,1
2019-04-17,2019,CHA,KCA,1,3,4,0
2019-04-17,2019,DET,PIT,1,2,3,0
2019-04-17,2019,MIN,TOR,1,4,1,1
2019-04-17,2019,NYA,BOS,1,5,3,1
2019-04-17,2019,OAK,HOU,1,2,1,1
2019-04-17,2019,SEA,CLE,1,0,1,0
2019-04-17,2019,TBA,BAL,1,8,1,1
2019-04-17,2019,TEX,ANA,1,5,4,1
2019-04-18,2019,ATL,ARI,1,1,4,0
2019-04-18,2019,COL,PHI,1,6,2,1
2019-04-18,2019,MIL,LAN,1,1,3,0
2019-04-18,2019,SDN,CIN,1,1,4,0
2019-04-18,2019,WAS,SFN,1,4,2,1
2019-04-18,2019,ANA,SEA,1,10,11,0
2019-04-18,2019,DET,CHA,1,9,7,1
2019-04-18,2019,MIN,TOR,1,4,7,0
2019-04-18,2019,NYA,KCA,1,1,6,0
2019-04-18,2019,TBA,BAL,1,5,6,0
2019-04-19,2019,CHN,ARI,1,5,1,1
2019-04-19,2019,COL,PHI,1,4,3,1
2019-04-19,2019,MIA,WAS,1,3,2,1
2019-04-19,2019,MIL,LAN,1,3,5,0
2019-04-19,2019,PIT,SFN,1,4,1,1
2019-04-19,2019,SDN,CIN,1,2,3,0
2019-04-19,2019,SLN,NYN,1,4,5,0
2019-04-19,2019,ANA,SEA,1,3,5,0
2019-04-19,2019,DET,CHA,1,3,7,0
2019-04-19,2019,NYA,KCA,1,6,2,1
2019-04-19,2019,OAK,TOR,1,1,5,0
2019-04-19,2019,TBA,BOS,1,4,6,0
2019-04-19,2019,TEX,HOU,1,2,7,0
2019-04-20,2019,CHN,ARI,1,0,6,0
2019-04-20,2019,COL,PHI,1,5,8,0
2019-04-20,2019,MIA,WAS,1,9,3,1
2019-04-20,2019,MIL,LAN,1,5,0,1
2019-04-20,2019,PIT,SFN,1,3,1,1
2019-04-20,2019,SDN,CIN,1,2,4,0
2019-04-20,2019,SLN,NYN,1,10,2,1
2019-04-20,2019,ANA,SEA,1,5,6,0
2019-04-20,2019,BAL,MIN,1,5,6,0
2019-04-20,2019,BAL,MIN,1,7,16,0
2019-04-20,2019,CLE,ATL,1,8,4,1
2019-04-20,2019,CLE,ATL,1,7,8,0
2019-04-20,2019,NYA,KCA,1,9,2,1
2019-04-20,2019,OAK,TOR,1,1,10,0
2019-04-20,2019,TBA,BOS,1,5,6,0
2019-04-20,2019,TEX,HOU,1,9,4,1
2019-04-21,2019,CHN,ARI,1,2,1,1
2019-04-21,2019,COL,PHI,1,4,1,1
2019-04-21,2019,MIA,WAS,1,0,5,0
2019-04-21,2019,MIL,LAN,1,5,6,0
2019-04-21,2019,PIT,SFN,1,2,3,0
2019-04-21,2019,SDN,CIN,1,4,3,1
2019-04-21,2019,SLN,NYN,1,6,4,1
2019-04-21,2019,ANA,SEA,1,8,6,1
2019-04-21,2019,BAL,MIN,1,3,4,0
2019-04-21,2019,CLE,ATL,1,5,11,0
2019-04-21,2019,DET,CHA,1,4,3,1
2019-04-21,2019,NYA,KCA,1,7,6,1
2019-04-21,2019,OAK,TOR,1,4,5,0
2019-04-21,2019,TBA,BOS,1,3,4,0
2019-04-21,2019,TEX,HOU,1,11,10,1
2019-04-22,2019,COL,WAS,1,7,5,1
2019-04-22,2019,NYN,PHI,1,5,1,1
2019-04-22,2019,PIT,ARI,1,4,12,0
2019-04-22,2019,SLN,MIL,1,13,5,1
2019-04-22,2019,ANA,NYA,1,3,4,0
2019-04-22,2019,BAL,CHA,1,2,12,0
2019-04-22,2019,HOU,MIN,1,5,9,0
2019-04-22,2019,OAK,TEX,1,6,1,1
2019-04-22,2019,TBA,KCA,1,6,3,1
2019-04-23,2019,CHN,LAN,1,7,2,1
2019-04-23,2019,CIN,ATL,1,7,6,1
2019-04-23,2019,COL,WAS,1,3,6,0
2019-04-23,2019,NYN,PHI,1,9,0,1
2019-04-23,2019,PIT,ARI,1,1,2,0
2019-04-23,2019,SDN,SEA,1,6,3,1
2019-04-23,2019,SLN,MIL,1,4,3,1
2019-04-23,2019,ANA,NYA,1,5,7,0
2019-04-23,2019,BAL,CHA,1,9,1,1
2019-04-23,2019,BOS,DET,1,4,7,0
2019-04-23,2019,BOS,DET,1,2,4,0
2019-04-23,2019,CLE,MIA,1,1,3,0
2019-04-23,2019,HOU,MIN,1,10,4,1
2019-04-23,2019,OAK,TEX,1,11,5,1
2019-04-23,2019,TBA,KCA,1,5,2,1
2019-04-23,2019,TOR,SFN,1,6,7,0
2019-04-24,2019,CHN,LAN,1,7,6,1
2019-04-24,2019,CIN,ATL,1,1,3,0
2019-04-24,2019,COL,WAS,1,9,5,1
2019-04-24,2019,NYN,PHI,1,0,6,0
2019-04-24,2019,PIT,ARI,1,2,11,0
2019-04-24,2019,SDN,SEA,1,1,0,1
2019-04-24,2019,SLN,MIL,1,5,2,1
2019-04-24,2019,ANA,NYA,1,5,6,0
2019-04-24,2019,BAL,CHA,1,4,3,1
2019-04-24,2019,BOS,DET,1,11,4,1
2019-04-24,2019,CLE,MIA,1,6,2,1
2019-04-24,2019,HOU,MIN,1,7,1,1
2019-04-24,2019,OAK,TEX,1,6,5,1
2019-04-24,2019,TBA,KCA,1,2,10,0
2019-04-24,2019,TOR,SFN,1,0,4,0
2019-04-25,2019,CHN,LAN,1,1,2,0
2019-04-25,2019,CIN,ATL,1,4,2,1
2019-04-25,2019,PHI,MIA,1,1,3,0
2019-04-25,2019,PIT,ARI,1,0,5,0
2019-04-25,2019,ANA,NYA,1,11,5,1
2019-04-25,2019,BOS,DET,1,7,3,1
2019-04-25,2019,HOU,CLE,1,1,2,0
2019-04-25,2019,SEA,TEX,1,14,2,1
2019-04-26,2019,ARI,CHN,1,8,3,1
2019-04-26,2019,ATL,COL,1,4,8,0
2019-04-26,2019,LAN,PIT,1,6,2,1
2019-04-26,2019,NYN,MIL,1,2,10,0
2019-04-26,2019,PHI,MIA,1,4,0,1
2019-04-26,2019,SFN,NYA,1,3,7,0
2019-04-26,2019,SLN,CIN,1,1,12,0
2019-04-26,2019,WAS,SDN,1,3,4,0
2019-04-26,2019,CHA,DET,1,12,11,1
2019-04-26,2019,HOU,CLE,1,3,6,0
2019-04-26,2019,KCA,ANA,1,1,5,0
2019-04-26,2019,MIN,BAL,1,6,1,1
2019-04-26,2019,SEA,TEX,1,5,4,1
2019-04-26,2019,TOR,OAK,1,4,2,1
2019-04-27,2019,ARI,CHN,1,1,9,0
2019-04-27,2019,ATL,COL,1,5,9,0
2019-04-27,2019,LAN,PIT,1,3,1,1
2019-04-27,2019,NYN,MIL,1,6,8,0
2019-04-27,2019,PHI,MIA,1,12,9,1
2019-04-27,2019,SFN,NYA,1,4,6,0
2019-04-27,2019,SLN,CIN,1,6,3,1
2019-04-27,2019,WAS,SDN,1,3,8,0
2019-04-27,2019,BOS,TBA,1,1,2,0
2019-04-27,2019,HOU,CLE,1,4,3,1
2019-04-27,2019,KCA,ANA,1,9,4,1
2019-04-27,2019,MIN,BAL,1,9,2,1
2019-04-27,2019,SEA,TEX,1,1,15,0
2019-04-27,2019,TOR,OAK,1,7,1,1
2019-04-28,2019,ARI,CHN,1,5,6,0
2019-04-28,2019,ATL,COL,1,8,7,1
2019-04-28,2019,LAN,PIT,1,7,6,1
2019-04-28,2019,NYN,MIL,1,5,2,1
2019-04-28,2019,PHI,MIA,1,5,1,1
2019-04-28,2019,SFN,NYA,1,5,11,0
2019-04-28,2019,SLN,CIN,1,5,2,1
2019-04-28,2019,WAS,SDN,1,7,6,1
2019-04-28,2019,BOS,TBA,1,2,5,0
2019-04-28,2019,CHA,DET,1,4,1,1
2019-04-28,2019,HOU,CLE,1,4,1,1
2019-04-28,2019,KCA,ANA,1,3,7,0
2019-04-28,2019,MIN,BAL,1,4,1,1
2019-04-28,2019,SEA,TEX,1,1,14,0
2019-04-28,2019,TOR,OAK,1,5,4,1
2019-04-29,2019,ATL,SDN,1,3,1,1
2019-04-29,2019,MIL,COL,1,5,1,1
2019-04-29,2019,NYN,CIN,1,4,5,0
2019-04-29,2019,SFN,LAN,1,3,2,1
2019-04-29,2019,WAS,SLN,1,3,6,0
2019-04-29,2019,BOS,OAK,1,9,4,1
2019-04-29,2019,CHA,BAL,1,5,3,1
2019-04-29,2019,KCA,TBA,1,5,8,0
2019-04-29,2019,MIN,HOU,1,1,0,1
2019-04-30,2019,ARI,NYA,1,3,1,1
2019-04-30,2019,ATL,SDN,1,3,4,0
2019-04-30,2019,MIA,CLE,1,4,7,0
2019-04-30,2019,MIL,COL,1,4,3,1
2019-04-30,2019,NYN,CIN,1,4,3,1
2019-04-30,2019,PHI,DET,1,1,3,0
2019-04-30,2019,SFN,LAN,1,3,10,0
2019-04-30,2019,WAS,SLN,1,2,3,0
2019-04-30,2019,ANA,TOR,1,4,3,1
2019-04-30,2019,BOS,OAK,1,5,1,1
2019-04-30,2019,MIN,HOU,1,0,11,0
2019-04-30,2019,SEA,CHN,1,5,6,0
2019-04-30,2019,TEX,PIT,1,4,6,0
2019-05-01,2019,ARI,NYA,1,3,2,1
2019-05-01,2019,ATL,SDN,1,5,1,1
2019-05-01,2019,MIA,CLE,1,4,2,1
2019-05-01,2019,MIL,COL,1,4,11,0
2019-05-01,2019,NYN,CIN,1,0,1,0
2019-05-01,2019,PHI,DET,1,7,3,1
2019-05-01,2019,SFN,LAN,1,2,1,1
2019-05-01,2019,WAS,SLN,1,1,5,0
2019-05-01,2019,ANA,TOR,1,6,3,1
2019-05-01,2019,BOS,OAK,1,7,3,1
2019-05-01,2019,CHA,BAL,1,4,5,0
2019-05-01,2019,CHA,BAL,1,7,6,1
2019-05-01,2019,KCA,TBA,1,3,2,1
2019-05-01,2019,KCA,TBA,1,8,2,1
2019-05-01,2019,MIN,HOU,1,6,2,1
2019-05-01,2019,SEA,CHN,1,0,11,0
2019-05-01,2019,TEX,PIT,1,5,7,0
2019-05-02,2019,ATL,SDN,1,2,11,0
2019-05-02,2019,MIL,COL,1,6,11,0
2019-05-02,2019,NYN,CIN,1,1,0,1
2019-05-02,2019,WAS,SLN,1,2,1,1
2019-05-02,2019,ANA,TOR,1,6,2,1
2019-05-02,2019,CHA,BOS,1,6,4,1
2019-05-02,2019,KCA,TBA,1,1,3,0
2019-05-02,2019,MIN,HOU,1,8,2,1
2019-05-03,2019,CHN,SLN,1,4,0,1
2019-05-03,2019,CIN,SFN,1,11,12,0
2019-05-03,2019,COL,ARI,1,9,10,0
2019-05-03,2019,MIA,ATL,1,2,7,0
2019-05-03,2019,MIL,NYN,1,3,1,1
2019-05-03,2019,PHI,WAS,1,4,2,1
2019-05-03,2019,PIT,OAK,1,1,14,0
2019-05-03,2019,SDN,LAN,1,3,4,0
2019-05-03,2019,BAL,TBA,1,0,7,0
2019-05-03,2019,CHA,BOS,1,1,6,0
2019-05-03,2019,CLE,SEA,1,2,1,1
2019-05-03,2019,DET,KCA,1,4,3,1
2019-05-03,2019,NYA,MIN,1,6,3,1
2019-05-03,2019,TEX,TOR,1,0,1,0
2019-05-04,2019,CHN,SLN,1,6,5,1
2019-05-04,2019,CIN,SFN,1,9,2,1
2019-05-04,2019,COL,ARI,1,2,9,0
2019-05-04,2019,MIA,ATL,1,2,9,0
2019-05-04,2019,MIL,NYN,1,4,3,1
2019-05-04,2019,PHI,WAS,1,8,10,0
2019-05-04,2019,PIT,OAK,1,6,4,1
2019-05-04,2019,SDN,LAN,1,6,7,0
2019-05-04,2019,ANA,HOU,1,2,14,0
2019-05-04,2019,BAL,TBA,1,3,0,1
2019-05-04,2019,CHA,BOS,1,2,15,0
2019-05-04,2019,CLE,SEA,1,5,4,1
2019-05-04,2019,DET,KCA,1,3,15,0
2019-05-04,2019,NYA,MIN,1,3,7,0
2019-05-04,2019,TEX,TOR,1,8,5,1
2019-05-05,2019,CHN,SLN,1,13,5,1
2019-05-05,2019,CIN,SFN,1,5,6,0
2019-05-05,2019,COL,ARI,1,8,7,1
2019-05-05,2019,MIA,ATL,1,1,3,0
2019-05-05,2019,MIL,NYN,1,3,2,1
2019-05-05,2019,PHI,WAS,1,7,1,1
2019-05-05,2019,PIT,OAK,1,5,3,1
2019-05-05,2019,SDN,LAN,1,8,5,1
2019-05-05,2019,ANA,HOU,1,4,10,0
2019-05-05,2019,CHA,BOS,1,2,9,0
2019-05-05,2019,CLE,SEA,1,0,10,0
2019-05-05,2019,DET,KCA,1,5,2,1
2019-05-05,2019,NYA,MIN,1,4,1,1
2019-05-05,2019,TEX,TOR,1,10,2,1
2019-05-06,2019,CHN,MIA,1,5,6,0
2019-05-06,2019,CIN,SFN,1,12,4,1
2019-05-06,2019,LAN,ATL,1,5,3,1
2019-05-06,2019,MIL,WAS,1,5,3,1
2019-05-06,2019,SDN,NYN,1,4,0,1
2019-05-06,2019,SLN,PHI,1,6,0,1
2019-05-06,2019,BAL,BOS,1,4,1,1
2019-05-06,2019,CLE,CHA,1,1,9,0
2019-05-06,2019,HOU,KCA,1,6,4,1
2019-05-06,2019,NYA,SEA,1,7,3,1
2019-05-06,2019,TBA,ARI,1,12,1,1
2019-05-06,2019,TOR,MIN,1,0,8,0
2019-05-07,2019,CHN,MIA,1,5,2,1
2019-05-07,2019,COL,SFN,1,4,14,0
2019-05-07,2019,LAN,ATL,1,9,0,1
2019-05-07,2019,MIL,WAS,1,6,0,1
2019-05-07,2019,PIT,TEX,1,5,4,1
2019-05-07,2019,SDN,NYN,1,6,7,0
2019-05-07,2019,SLN,PHI,1,1,11,0
2019-05-07,2019,BAL,BOS,1,5,8,0
2019-05-07,2019,CLE,CHA,1,0,2,0
2019-05-07,2019,DET,ANA,1,2,5,0
2019-05-07,2019,HOU,KCA,1,2,12,0
2019-05-07,2019,NYA,SEA,1,5,4,1
2019-05-07,2019,OAK,CIN,1,2,0,1
2019-05-07,2019,TBA,ARI,1,6,3,1
2019-05-07,2019,TOR,MIN,1,0,3,0
2019-05-08,2019,CHN,MIA,1,3,2,1
2019-05-08,2019,LAN,ATL,1,9,4,1
2019-05-08,2019,MIL,WAS,1,7,3,1
2019-05-08,2019,PIT,TEX,1,6,9,0
2019-05-08,2019,SDN,NYN,1,3,2,1
2019-05-08,2019,SLN,PHI,1,0,5,0
2019-05-08,2019,BAL,BOS,1,1,2,0
2019-05-08,2019,CLE,CHA,1,5,3,1
2019-05-08,2019,DET,ANA,1,10,3,1
2019-05-08,2019,HOU,KCA,1,9,0,1
2019-05-08,2019,NYA,SEA,1,1,10,0
2019-05-08,2019,OAK,CIN,1,5,4,1
2019-05-08,2019,TBA,ARI,1,2,3,0
2019-05-08,2019,TOR,MIN,1,1,9,0
2019-05-09,2019,ARI,ATL,1,3,2,1
2019-05-09,2019,CHN,MIA,1,4,1,1
2019-05-09,2019,COL,SFN,1,12,11,1
2019-05-09,2019,LAN,WAS,1,0,6,0
2019-05-09,2019,SLN,PIT,1,17,4,1
2019-05-09,2019,CLE,CHA,1,5,0,1
2019-05-09,2019,DET,ANA,1,0,13,0
2019-05-09,2019,HOU,TEX,1,4,2,1
2019-05-09,2019,NYA,SEA,1,3,1,1
2019-05-09,2019,OAK,CIN,1,0,3,0
2019-05-10,2019,ARI,ATL,1,1,2,0
2019-05-10,2019,CHN,MIL,1,0,7,0
2019-05-10,2019,COL,SDN,1,12,2,1
2019-05-10,2019,LAN,WAS,1,5,0,1
2019-05-10,2019,NYN,MIA,1,11,2,1
2019-05-10,2019,SFN,CIN,1,0,7,0
2019-05-10,2019,SLN,PIT,1,1,2,0
2019-05-10,2019,BAL,ANA,1,3,8,0
2019-05-10,2019,BOS,SEA,1,14,1,1
2019-05-10,2019,HOU,TEX,1,3,0,1
2019-05-10,2019,KCA,PHI,1,5,1,1
2019-05-10,2019,MIN,DET,1,6,0,1
2019-05-10,2019,OAK,CLE,1,4,3,1
2019-05-10,2019,TBA,NYA,1,3,4,0
2019-05-10,2019,TOR,CHA,1,4,3,1
2019-05-11,2019,ARI,ATL,1,4,6,0
2019-05-11,2019,CHN,MIL,1,2,1,1
2019-05-11,2019,COL,SDN,1,3,4,0
2019-05-11,2019,LAN,WAS,1,2,5,0
2019-05-11,2019,NYN,MIA,1,4,1,1
2019-05-11,2019,SFN,CIN,1,4,5,0
2019-05-11,2019,SLN,PIT,1,1,2,0
2019-05-11,2019,BAL,ANA,1,2,7,0
2019-05-11,2019,BOS,SEA,1,9,5,1
2019-05-11,2019,HOU,TEX,1,11,4,1
2019-05-11,2019,KCA,PHI,1,0,7,0
2019-05-11,2019,MIN,DET,1,3,5,0
2019-05-11,2019,MIN,DET,1,8,3,1
2019-05-11,2019,OAK,CLE,1,3,2,1
2019-05-11,2019,TBA,NYA,1,7,2,1
2019-05-11,2019,TOR,CHA,1,2,7,0
2019-05-12,2019,ARI,ATL,1,3,5,0
2019-05-12,2019,CHN,MIL,1,4,1,1
2019-05-12,2019,COL,SDN,1,10,7,1
2019-05-12,2019,LAN,WAS,1,6,0,1
2019-05-12,2019,SFN,CIN,1,6,5,1
2019-05-12,2019,SLN,PIT,1,6,10,0
